prompt_id,seed,path,prompt,width,height,num_inference_steps,guidance_scale
101,1,data/images/101/1.png,"late gothic ribbed vault ceiling, painted ochre motifs, fleur-de-lis, stars, rosettes, faux ashlar lines, red and white heraldic boss, medieval church ceiling, pale stone vault, quadripartite vaulting, gothic painted decoration, rural ecclesiastical architecture",1024,1024,50,7.5
102,0,data/images/102/0.png,"gothic chapel capital, rib vault support, carved heraldic shield, grotesque figure sculpture, limestone stonework, faux masonry red lines, medieval plaster wall, gothic vault ribs, clustered column shaft, 15th century gothic detail, medieval architectural sculpture, dim chapel lighting",1024,1024,50,7.5
102,1,data/images/102/1.png,"gothic chapel capital, rib vault support, carved heraldic shield, grotesque figure sculpture, limestone stonework, faux masonry red lines, medieval plaster wall, gothic vault ribs, clustered column shaft, 15th century gothic detail, medieval architectural sculpture, dim chapel lighting",1024,1024,50,7.5
103,0,data/images/103/0.png,"church interior, ribbed vault, painted ceiling with red floral motifs, circular boss, early gothic ribs, pale ashlar stone, rounded arches, stained glass lancet windows, red and green painted ribs, medieval church vault painting, subtle medieval mural, narrative glass scenes, quiet liturgical space",1024,1024,50,7.5
103,1,data/images/103/1.png,"church interior, ribbed vault, painted ceiling with red floral motifs, circular boss, early gothic ribs, pale ashlar stone, rounded arches, stained glass lancet windows, red and green painted ribs, medieval church vault painting, subtle medieval mural, narrative glass scenes, quiet liturgical space",1024,1024,50,7.5
104,0,data/images/104/0.png,"15th-century gothic keystone boss, ribbed vaults, flamboyant tracery, heraldic shield, fleurs-de-lis, red ochre paint, pale limestone ribs, medieval ceiling detail, gothic vault intersection, ecclesiastical architecture, illusionistic joint lines, sacred space sculpture, french late gothic",1024,1024,50,7.5
104,1,data/images/104/1.png,"15th-century gothic keystone boss, ribbed vaults, flamboyant tracery, heraldic shield, fleurs-de-lis, red ochre paint, pale limestone ribs, medieval ceiling detail, gothic vault intersection, ecclesiastical architecture, illusionistic joint lines, sacred space sculpture, french late gothic",1024,1024,50,7.5
105,0,data/images/105/0.png,"gothic vault keystone, heraldic shield boss, flamboyant gothic tracery, ribbed vault intersection, foliate carvings, ornate stone detailing, weathered medieval masonry, aged gothic ceiling, blank heraldic escutcheon, flamboyant style ornamentation, gothic architecture sculpture",1024,1024,50,7.5
105,1,data/images/105/1.png,"gothic vault keystone, heraldic shield boss, flamboyant gothic tracery, ribbed vault intersection, foliate carvings, ornate stone detailing, weathered medieval masonry, aged gothic ceiling, blank heraldic escutcheon, flamboyant style ornamentation, gothic architecture sculpture",1024,1024,50,7.5
106,0,data/images/106/0.png,"gothic chapel interior, ribbed vaulted ceiling, pointed arches, stained glass window with flamboyant tracery, lancet panels with religious scenes, pale plastered stone walls, wooden cross, wrought iron chandelier, medieval church, trefoil and quatrefoil motifs, vibrant colored light, gothic religious architecture",1024,1024,50,7.5
106,1,data/images/106/1.png,"gothic chapel interior, ribbed vaulted ceiling, pointed arches, stained glass window with flamboyant tracery, lancet panels with religious scenes, pale plastered stone walls, wooden cross, wrought iron chandelier, medieval church, trefoil and quatrefoil motifs, vibrant colored light, gothic religious architecture",1024,1024,50,7.5
107,0,data/images/107/0.png,"gothic altar tomb chest, limestone sculpture, narrative reliefs, passion of christ scenes, gothic arches, trefoil canopy, crockets and finials, medieval polychromy, expressive figures, coronation of the virgin, gothic saint niches, international gothic style, ornate stone carving, late medieval gothic art, northern european sculpture",1024,1024,50,7.5
107,1,data/images/107/1.png,"gothic altar tomb chest, limestone sculpture, narrative reliefs, passion of christ scenes, gothic arches, trefoil canopy, crockets and finials, medieval polychromy, expressive figures, coronation of the virgin, gothic saint niches, international gothic style, ornate stone carving, late medieval gothic art, northern european sculpture",1024,1024,50,7.5
108,0,data/images/108/0.png,"flamboyant gothic stained glass window, twin lancets, trefoil tracery, haloed saints, virgin mary with book, medieval court scene, mounted knight, female donor, heraldry, 15th-century glasswork, rich red and blue glass, ecclesiastical art, grisaille details, french gothic church, narrative panels",1024,1024,50,7.5
108,1,data/images/108/1.png,"flamboyant gothic stained glass window, twin lancets, trefoil tracery, haloed saints, virgin mary with book, medieval court scene, mounted knight, female donor, heraldry, 15th-century glasswork, rich red and blue glass, ecclesiastical art, grisaille details, french gothic church, narrative panels",1024,1024,50,7.5
109,0,data/images/109/0.png,"gothic church interior, pointed arches, thick limestone piers, wooden barrel vault ceiling, exposed rubble masonry, lancet stained glass windows, pale stone walls, devotional statues, virgin and child, lit candles, french 15th century gothic, rustic gothic architecture, sober religious space",1024,1024,50,7.5
109,1,data/images/109/1.png,"gothic church interior, pointed arches, thick limestone piers, wooden barrel vault ceiling, exposed rubble masonry, lancet stained glass windows, pale stone walls, devotional statues, virgin and child, lit candles, french 15th century gothic, rustic gothic architecture, sober religious space",1024,1024,50,7.5
110,0,data/images/110/0.png,"flamboyant gothic stained glass, 15th century french church, haloed saints, fleur-de-lis background, vivid red blue gold, narrative biblical scenes, angels with golden wings, flame-shaped tracery, gothic ecclesiastical window, medieval boats, archangels, ornate glasswork",1024,1024,50,7.5
110,1,data/images/110/1.png,"flamboyant gothic stained glass, 15th century french church, haloed saints, fleur-de-lis background, vivid red blue gold, narrative biblical scenes, angels with golden wings, flame-shaped tracery, gothic ecclesiastical window, medieval boats, archangels, ornate glasswork",1024,1024,50,7.5
111,0,data/images/111/0.png,"gothic ceiling boss, red heraldic shield, crossed gold keys and sword, saints peter and paul symbol, flamboyant gothic carving, foliate crockets, dark green and red polychromy, 15th-century church architecture, ribbed vault intersection, medieval ecclesiastical decoration, papal iconography",1024,1024,50,7.5
111,1,data/images/111/1.png,"gothic ceiling boss, red heraldic shield, crossed gold keys and sword, saints peter and paul symbol, flamboyant gothic carving, foliate crockets, dark green and red polychromy, 15th-century church architecture, ribbed vault intersection, medieval ecclesiastical decoration, papal iconography",1024,1024,50,7.5
112,0,data/images/112/0.png,"15th century stained glass, gothic religious window, saint on a boat, medieval sea voyage, golden halo, blue waves, red sky, white sail, gothic boat, international gothic style, ecclesiastical art, quatrefoil stained glass, religious maritime scene, medieval companions, angelic lookout, vibrant medieval colors",1024,1024,50,7.5
112,1,data/images/112/1.png,"15th century stained glass, gothic religious window, saint on a boat, medieval sea voyage, golden halo, blue waves, red sky, white sail, gothic boat, international gothic style, ecclesiastical art, quatrefoil stained glass, religious maritime scene, medieval companions, angelic lookout, vibrant medieval colors",1024,1024,50,7.5
113,0,data/images/113/0.png,"french gothic stained glass, 15th century, royal couple in prayer, ermine robe, crowned figures, scepter, ermine cloak, haloed saints, palm frond, vivid medieval colors, crimson and lapis, international gothic style, ecclesiastical art, gothic stained glass window, expressive faces, courtly medieval attire",1024,1024,50,7.5
113,1,data/images/113/1.png,"french gothic stained glass, 15th century, royal couple in prayer, ermine robe, crowned figures, scepter, ermine cloak, haloed saints, palm frond, vivid medieval colors, crimson and lapis, international gothic style, ecclesiastical art, gothic stained glass window, expressive faces, courtly medieval attire",1024,1024,50,7.5
114,0,data/images/114/0.png,"French flamboyant gothic rood screen, limestone carving, standing saints in niches, crocketed finials, gothic tracery, vine and floral stone motifs, painted triptych, medieval ecclesiastical figures, gilded altarpiece, gothic arches, cathedral interior, light through clear windows, 15th-century french gothic sculpture",1024,1024,50,7.5
114,1,data/images/114/1.png,"French flamboyant gothic rood screen, limestone carving, standing saints in niches, crocketed finials, gothic tracery, vine and floral stone motifs, painted triptych, medieval ecclesiastical figures, gilded altarpiece, gothic arches, cathedral interior, light through clear windows, 15th-century french gothic sculpture",1024,1024,50,7.5
115,0,data/images/115/0.png,"saint ursula stained glass, crowned female saint with halo, protecting a kneeling nun, red green and gold robes, flowing blond hair, blue damask background, gothic architecture, medieval banner with script, late gothic window, northern european style, devotional glass panel",1024,1024,50,7.5
115,1,data/images/115/1.png,"saint ursula stained glass, crowned female saint with halo, protecting a kneeling nun, red green and gold robes, flowing blond hair, blue damask background, gothic architecture, medieval banner with script, late gothic window, northern european style, devotional glass panel",1024,1024,50,7.5
116,0,data/images/116/0.png,"late gothic stained glass, four royal and saintly figures, blue and gold fleurs-de-lis robes, crowned knight with sword, bishop with orb and scepter, female saint with halo, red and blue garments, heraldic shield, flamboyant tracery, celestial architecture, 15th century french or english, devotional stained glass, medieval window art",1024,1024,50,7.5
116,1,data/images/116/1.png,"late gothic stained glass, four royal and saintly figures, blue and gold fleurs-de-lis robes, crowned knight with sword, bishop with orb and scepter, female saint with halo, red and blue garments, heraldic shield, flamboyant tracery, celestial architecture, 15th century french or english, devotional stained glass, medieval window art",1024,1024,50,7.5
117,0,data/images/117/0.png,"flamboyant gothic chapel, ribbed vaulting, tall lancet stained glass windows, narrative glass panels, vivid blues and reds, pointed arches, stone altar, wooden lectern, gothic tracery, pale ashlar limestone walls, statues of saints, gothic reredos, carved niches, wrought iron gates, french 15th century church interior",1024,1024,50,7.5
117,1,data/images/117/1.png,"flamboyant gothic chapel, ribbed vaulting, tall lancet stained glass windows, narrative glass panels, vivid blues and reds, pointed arches, stone altar, wooden lectern, gothic tracery, pale ashlar limestone walls, statues of saints, gothic reredos, carved niches, wrought iron gates, french 15th century church interior",1024,1024,50,7.5
118,0,data/images/118/0.png,"flamboyant gothic side chapel, ribbed vault ceiling, pointed arch stained glass window, flamboyant tracery, narrative stained glass, vivid blue and red glass, plain stone altar, trefoil tracery, gothic corbels, medieval devotional space, 15th century french church, light through colored glass",1024,1024,50,7.5
118,1,data/images/118/1.png,"flamboyant gothic side chapel, ribbed vault ceiling, pointed arch stained glass window, flamboyant tracery, narrative stained glass, vivid blue and red glass, plain stone altar, trefoil tracery, gothic corbels, medieval devotional space, 15th century french church, light through colored glass",1024,1024,50,7.5
119,0,data/images/119/0.png,"flamboyant gothic chapel interior, pointed stained glass window, last supper scene, flamboyant tracery, narrative stained glass panels, vivid blue red yellow glass, gothic archivolts, pale limestone walls, medieval townspeople, religious window art, 15th century france, gothic cityscape, lancet windows, spiritual light, carved stone frame",1024,1024,50,7.5
119,1,data/images/119/1.png,"flamboyant gothic chapel interior, pointed stained glass window, last supper scene, flamboyant tracery, narrative stained glass panels, vivid blue red yellow glass, gothic archivolts, pale limestone walls, medieval townspeople, religious window art, 15th century france, gothic cityscape, lancet windows, spiritual light, carved stone frame",1024,1024,50,7.5
120,0,data/images/120/0.png,"flamboyant gothic stained glass, 15th century french style, pointed lancet window, virgin mary and child, kneeling donor figure, gothic tabernacle canopy, vivid blue and red glass, fleur-de-lis patterns, angelic medallions, quatrefoil tracery, diamond grisaille panes, radiant medieval light, devotional gothic scene",1024,1024,50,7.5
120,1,data/images/120/1.png,"flamboyant gothic stained glass, 15th century french style, pointed lancet window, virgin mary and child, kneeling donor figure, gothic tabernacle canopy, vivid blue and red glass, fleur-de-lis patterns, angelic medallions, quatrefoil tracery, diamond grisaille panes, radiant medieval light, devotional gothic scene",1024,1024,50,7.5
121,0,data/images/121/0.png,"gothic stained glass, resurrection of Christ, 15th century, Christ with red cloak, cruciform halo, resurrection cross, stone tomb, stunned Roman soldiers, gothic architectural canopy, cobalt blue background, grisaille faces, sacred scene, divine light, medieval church art",1024,1024,50,7.5
121,1,data/images/121/1.png,"gothic stained glass, resurrection of Christ, 15th century, Christ with red cloak, cruciform halo, resurrection cross, stone tomb, stunned Roman soldiers, gothic architectural canopy, cobalt blue background, grisaille faces, sacred scene, divine light, medieval church art",1024,1024,50,7.5
122,0,data/images/122/0.png,"15th-century gothic stained glass, crucifixion detail, Virgin Mary in blue mantle, Saint John in green robe, Christ’s legs, perizoma, mourning figures, gothic architecture background, halos, grisaille shading, devotional scene, medieval church art, sorrowful expressions",1024,1024,50,7.5
122,1,data/images/122/1.png,"15th-century gothic stained glass, crucifixion detail, Virgin Mary in blue mantle, Saint John in green robe, Christ’s legs, perizoma, mourning figures, gothic architecture background, halos, grisaille shading, devotional scene, medieval church art, sorrowful expressions",1024,1024,50,7.5
123,0,data/images/123/0.png,"15th century french gothic stained glass, crucifixion scene, jesus on cross with halo and INRI, virgin mary in blue, saint john in green, red background, gothic architecture, fluted columns, skull at base, medieval cityscape, narrative religious glass, late gothic style, vibrant polychromy",1024,1024,50,7.5
123,1,data/images/123/1.png,"15th century french gothic stained glass, crucifixion scene, jesus on cross with halo and INRI, virgin mary in blue, saint john in green, red background, gothic architecture, fluted columns, skull at base, medieval cityscape, narrative religious glass, late gothic style, vibrant polychromy",1024,1024,50,7.5
124,0,data/images/124/0.png,"15th-century nativity stained glass, virgin mary in red mantle, infant jesus glowing cloth, joseph in background, ox and donkey, gothic tracery, thatched stable roof, medieval colors, blue and red glass, pointed arches, devotional gothic art, radiant child, architectural frame, ecclesiastical window, narrative stained glass",1024,1024,50,7.5
124,1,data/images/124/1.png,"15th-century nativity stained glass, virgin mary in red mantle, infant jesus glowing cloth, joseph in background, ox and donkey, gothic tracery, thatched stable roof, medieval colors, blue and red glass, pointed arches, devotional gothic art, radiant child, architectural frame, ecclesiastical window, narrative stained glass",1024,1024,50,7.5
125,0,data/images/125/0.png,"annunciation stained glass, archangel gabriel with halo and white robe, virgin mary in red and blue, latin scroll, gothic architectural canopy, open illuminated book, medieval gothic panel, vibrant red and blue glass, 15th century northern european style, prayer gesture, delicate facial features, grisaille painting",1024,1024,50,7.5
125,1,data/images/125/1.png,"annunciation stained glass, archangel gabriel with halo and white robe, virgin mary in red and blue, latin scroll, gothic architectural canopy, open illuminated book, medieval gothic panel, vibrant red and blue glass, 15th century northern european style, prayer gesture, delicate facial features, grisaille painting",1024,1024,50,7.5
126,0,data/images/126/0.png,"virgin mary weaving thread, blue nimbus, golden robe motifs, angel with spindles, open book with text, medieval stained glass detail, crimson background, gothic grisaille technique, silver stain highlights, 15th-century northern european art, divine textile work, apocryphal scene, child angels, haloed virgin",1024,1024,50,7.5
126,1,data/images/126/1.png,"virgin mary weaving thread, blue nimbus, golden robe motifs, angel with spindles, open book with text, medieval stained glass detail, crimson background, gothic grisaille technique, silver stain highlights, 15th-century northern european art, divine textile work, apocryphal scene, child angels, haloed virgin",1024,1024,50,7.5
127,0,data/images/127/0.png,"faded 15th-century annunciation fresco, archangel gabriel with golden wings, virgin mary in red and white robe, cracked plaster wall, red pigment remains, rustic wooden beams, worn gothic arch, linear gothic style, medieval church painting, rural devotional art, late gothic fresco",1024,1024,50,7.5
127,1,data/images/127/1.png,"faded 15th-century annunciation fresco, archangel gabriel with golden wings, virgin mary in red and white robe, cracked plaster wall, red pigment remains, rustic wooden beams, worn gothic arch, linear gothic style, medieval church painting, rural devotional art, late gothic fresco",1024,1024,50,7.5
128,0,data/images/128/0.png,"gothic triptych altarpiece, virgin mary enthroned, christ child, female saints, flamboyant tracery, gilded architecture, saint michael in golden armor, saint jerome with church model, lion, international gothic style, gold leaf, gothic church interior, medieval religious painting, pointed arches, ornate canopy",1024,1024,50,7.5
128,1,data/images/128/1.png,"gothic triptych altarpiece, virgin mary enthroned, christ child, female saints, flamboyant tracery, gilded architecture, saint michael in golden armor, saint jerome with church model, lion, international gothic style, gold leaf, gothic church interior, medieval religious painting, pointed arches, ornate canopy",1024,1024,50,7.5
129,0,data/images/129/0.png,"flamboyant gothic chapel, ribbed vault ceiling, ornate bosses, pointed arches, weathered plaster, exposed stonework, medieval architecture, stained glass windows, diamond pane patterns, colorful floral motifs, ancient church interior, dim light, historic sacred space, solemn atmosphere, aged gothic masonry",1024,1024,50,7.5
129,1,data/images/129/1.png,"flamboyant gothic chapel, ribbed vault ceiling, ornate bosses, pointed arches, weathered plaster, exposed stonework, medieval architecture, stained glass windows, diamond pane patterns, colorful floral motifs, ancient church interior, dim light, historic sacred space, solemn atmosphere, aged gothic masonry",1024,1024,50,7.5
130,0,data/images/130/0.png,"gothic church interior, pointed arches, ribbed vaulting, aged pale limestone walls, faded medieval murals, stone tracery windows, cold light, wooden gothic choir screen, carved pinnacles and foliage, religious painting on wall, solemn atmosphere, flamboyant gothic style, dramatic medieval lighting",1024,1024,50,7.5
130,1,data/images/130/1.png,"gothic church interior, pointed arches, ribbed vaulting, aged pale limestone walls, faded medieval murals, stone tracery windows, cold light, wooden gothic choir screen, carved pinnacles and foliage, religious painting on wall, solemn atmosphere, flamboyant gothic style, dramatic medieval lighting",1024,1024,50,7.5
131,0,data/images/131/0.png,"late gothic chapel interior, ribbed vaults, pointed arches, pale limestone, tall stained glass windows, narrative religious scenes, flamboyant tracery, checkerboard stone floor, slender colonnettes, wrought iron railings, funerary chapel, gothic masonry, colored light, wall plaques, french gothic style",1024,1024,50,7.5
131,1,data/images/131/1.png,"late gothic chapel interior, ribbed vaults, pointed arches, pale limestone, tall stained glass windows, narrative religious scenes, flamboyant tracery, checkerboard stone floor, slender colonnettes, wrought iron railings, funerary chapel, gothic masonry, colored light, wall plaques, french gothic style",1024,1024,50,7.5
132,0,data/images/132/0.png,"saint sebastian stained glass, late gothic style, martyrdom with arrows, youthful semi-nude figure, bound to post, silver stain flesh tones, golden arrow highlights, serene expression, 15th century stained glass, gothic lancet window, medieval hagiography, devotional glass art",1024,1024,50,7.5
132,1,data/images/132/1.png,"saint sebastian stained glass, late gothic style, martyrdom with arrows, youthful semi-nude figure, bound to post, silver stain flesh tones, golden arrow highlights, serene expression, 15th century stained glass, gothic lancet window, medieval hagiography, devotional glass art",1024,1024,50,7.5
133,0,data/images/133/0.png,"medieval polychrome stone altarpiece, gothic retable, crucifixion scene, life of saint thibault, pointed arch panels, expressive high relief carving, vivid medieval polychromy, faded red blue green pigments, flowing gothic drapery, delicate gothic canopies, weathered stone surface, sacred gothic art",1024,1024,50,7.5
133,1,data/images/133/1.png,"medieval polychrome stone altarpiece, gothic retable, crucifixion scene, life of saint thibault, pointed arch panels, expressive high relief carving, vivid medieval polychromy, faded red blue green pigments, flowing gothic drapery, delicate gothic canopies, weathered stone surface, sacred gothic art",1024,1024,50,7.5
134,0,data/images/134/0.png,"gothic quadripartite ribbed vault, pointed stone arches, central carved boss, aged stone surface, weathered medieval architecture, stained masonry, gothic tracery window, colorful stained glass, foliate carvings, medieval church ceiling, textured gothic masonry, historic ecclesiastical space",1024,1024,50,7.5
134,1,data/images/134/1.png,"gothic quadripartite ribbed vault, pointed stone arches, central carved boss, aged stone surface, weathered medieval architecture, stained masonry, gothic tracery window, colorful stained glass, foliate carvings, medieval church ceiling, textured gothic masonry, historic ecclesiastical space",1024,1024,50,7.5
135,0,data/images/135/0.png,"flamboyant gothic church wall, blind window niches, pointed arches, flame tracery, lancet motifs, pale limestone, crocketed gables, sculptural brackets, foliate carvings, vertical colonnettes, late gothic architecture, 15th-century, ornate ecclesiastical stonework",1024,1024,50,7.5
135,1,data/images/135/1.png,"flamboyant gothic church wall, blind window niches, pointed arches, flame tracery, lancet motifs, pale limestone, crocketed gables, sculptural brackets, foliate carvings, vertical colonnettes, late gothic architecture, 15th-century, ornate ecclesiastical stonework",1024,1024,50,7.5
136,0,data/images/136/0.png,"medieval stone column base, faded polychrome painting, harlequin diamond pattern, muted red yellow green blue pigments, worn medieval architecture, weathered stone surface, eroded church interior, ancient wall textures, chipped stone edges, medieval ecclesiastical art, surviving medieval paint, rough dusty stonework",1024,1024,50,7.5
136,1,data/images/136/1.png,"medieval stone column base, faded polychrome painting, harlequin diamond pattern, muted red yellow green blue pigments, worn medieval architecture, weathered stone surface, eroded church interior, ancient wall textures, chipped stone edges, medieval ecclesiastical art, surviving medieval paint, rough dusty stonework",1024,1024,50,7.5
137,0,data/images/137/0.png,"flamboyant gothic palm vault, clustered stone column, radiating slender ribs, pointed arches, flamboyant gothic architecture, pale worn limestone, sculpted bosses, dramatic stone textures, late gothic church interior, vivid stained glass windows, soft moody lighting, complex ribbed vaulting",1024,1024,50,7.5
137,1,data/images/137/1.png,"flamboyant gothic palm vault, clustered stone column, radiating slender ribs, pointed arches, flamboyant gothic architecture, pale worn limestone, sculpted bosses, dramatic stone textures, late gothic church interior, vivid stained glass windows, soft moody lighting, complex ribbed vaulting",1024,1024,50,7.5
138,0,data/images/138/0.png,"gothic column with cherub sculpture, fluted stone shaft, pale limestone, late gothic architecture, reclining cherub, curled hair, folded wings, medieval stone church, worn stone surface, vertical gothic fluting, black patina, tender gothic detail, aged sculptural textures, medieval cherubic figure",1024,1024,50,7.5
138,1,data/images/138/1.png,"gothic column with cherub sculpture, fluted stone shaft, pale limestone, late gothic architecture, reclining cherub, curled hair, folded wings, medieval stone church, worn stone surface, vertical gothic fluting, black patina, tender gothic detail, aged sculptural textures, medieval cherubic figure",1024,1024,50,7.5
139,0,data/images/139/0.png,"flamboyant gothic frieze, gothic animal carving, architectural vegetal band, acanthus leaf motif, gothic fantasy beast, medieval limestone sculpture, zoomorphic gothic ornament, floral tendrils, gothic string course, french 15th century church, flamboyant gothic decoration, organic gothic sculpture, carved stone foliage, playful gothic detail",1024,1024,50,7.5
139,1,data/images/139/1.png,"flamboyant gothic frieze, gothic animal carving, architectural vegetal band, acanthus leaf motif, gothic fantasy beast, medieval limestone sculpture, zoomorphic gothic ornament, floral tendrils, gothic string course, french 15th century church, flamboyant gothic decoration, organic gothic sculpture, carved stone foliage, playful gothic detail",1024,1024,50,7.5
140,0,data/images/140/0.png,"late gothic chapel interior, rib-vaulted ceiling, painted chevron ribs, floral frescoes, geometric vault patterns, crimson and ochre colors, stained glass lancet window, warm golden light, faded wall paintings, sacred gothic space, polychrome architecture, gothic arch ribs, painted stone textures",1024,1024,50,7.5
140,1,data/images/140/1.png,"late gothic chapel interior, rib-vaulted ceiling, painted chevron ribs, floral frescoes, geometric vault patterns, crimson and ochre colors, stained glass lancet window, warm golden light, faded wall paintings, sacred gothic space, polychrome architecture, gothic arch ribs, painted stone textures",1024,1024,50,7.5
141,0,data/images/141/0.png,"gothic stained glass, close-up crucifixion, christ on cross, golden halo rays, crown of thorns, long blond hair, grisaille body, red damask background, stylized foliage, crowned motifs, medieval textile pattern, wooden cross, architectural columns, gothic church window, french late gothic art, expressive religious scene",1024,1024,50,7.5
141,1,data/images/141/1.png,"gothic stained glass, close-up crucifixion, christ on cross, golden halo rays, crown of thorns, long blond hair, grisaille body, red damask background, stylized foliage, crowned motifs, medieval textile pattern, wooden cross, architectural columns, gothic church window, french late gothic art, expressive religious scene",1024,1024,50,7.5
142,0,data/images/142/0.png,"gothic stained-glass, crucifixion scene, virgin mary, saint john the evangelist, architectural canopy, flamboyant gothic, painted glass, vibrant blue and red background, sorrowful figures, medieval religious art, christ on the cross, gold tracery, haloed saints",1024,1024,50,7.5
142,1,data/images/142/1.png,"gothic stained-glass, crucifixion scene, virgin mary, saint john the evangelist, architectural canopy, flamboyant gothic, painted glass, vibrant blue and red background, sorrowful figures, medieval religious art, christ on the cross, gold tracery, haloed saints",1024,1024,50,7.5
143,0,data/images/143/0.png,"gothic church interior, tall pointed window, red sandstone frame, diamond glazed panes, blind arcade, painted ashlar masonry, arched niche, quoined corner stones, wooden beam ceiling, reconstructed gothic wall, vertical architectural detail, historic church restoration",1024,1024,50,7.5
143,1,data/images/143/1.png,"gothic church interior, tall pointed window, red sandstone frame, diamond glazed panes, blind arcade, painted ashlar masonry, arched niche, quoined corner stones, wooden beam ceiling, reconstructed gothic wall, vertical architectural detail, historic church restoration",1024,1024,50,7.5
144,0,data/images/144/0.png,"gothic ceiling boss, heraldic shield, ermine coat of arms, angels holding escutcheon, golden lion crest, red drapery, painted vault ribs, medieval polychromy, breton heraldry, rib vault intersection, architectural sculpture detail, gothic ecclesiastical decoration",1024,1024,50,7.5
144,1,data/images/144/1.png,"gothic ceiling boss, heraldic shield, ermine coat of arms, angels holding escutcheon, golden lion crest, red drapery, painted vault ribs, medieval polychromy, breton heraldry, rib vault intersection, architectural sculpture detail, gothic ecclesiastical decoration",1024,1024,50,7.5
145,0,data/images/145/0.png,"gothic stained glass window, donor portraits, saints and bishops, intercession scene, crucifixion of Christ, devotional composition, liturgical vestments, heraldic tracery, red lion and black eagle, cathedral façade painting, architectural canopy, latin scrolls, vibrant enamel colors, medieval ecclesiastical window, late gothic style",1024,1024,50,7.5
145,1,data/images/145/1.png,"gothic stained glass window, donor portraits, saints and bishops, intercession scene, crucifixion of Christ, devotional composition, liturgical vestments, heraldic tracery, red lion and black eagle, cathedral façade painting, architectural canopy, latin scrolls, vibrant enamel colors, medieval ecclesiastical window, late gothic style",1024,1024,50,7.5
146,0,data/images/146/0.png,"gothic stained glass, architectural canopy, fleur-de-lis motif, grisaille statue niches, colored vertical panes, pointed arches with crockets, yellow enamel tracery, painted stone imitation, late gothic style, medieval architectural framing, ornate gothic window fragment",1024,1024,50,7.5
146,1,data/images/146/1.png,"gothic stained glass, architectural canopy, fleur-de-lis motif, grisaille statue niches, colored vertical panes, pointed arches with crockets, yellow enamel tracery, painted stone imitation, late gothic style, medieval architectural framing, ornate gothic window fragment",1024,1024,50,7.5
147,0,data/images/147/0.png,"medieval stained glass, painted gothic tracery, grisaille arches, trefoil and quatrefoil motifs, clear glass panel, architectural illusion, black pigment shading, pointed arches, gothic window fragment, enamel detail, stained glass background, gothic canopy ornament",1024,1024,50,7.5
147,1,data/images/147/1.png,"medieval stained glass, painted gothic tracery, grisaille arches, trefoil and quatrefoil motifs, clear glass panel, architectural illusion, black pigment shading, pointed arches, gothic window fragment, enamel detail, stained glass background, gothic canopy ornament",1024,1024,50,7.5
148,0,data/images/148/0.png,"grisaille painting, fur collar, yellow enamel, contemplative expression, tonsured hair, lay figure, gothic stained glass portrait, deep blue and green background, late gothic glasswork, devotional window detail",1024,1024,50,7.5
148,1,data/images/148/1.png,"grisaille painting, fur collar, yellow enamel, contemplative expression, tonsured hair, lay figure, gothic stained glass portrait, deep blue and green background, late gothic glasswork, devotional window detail",1024,1024,50,7.5
149,0,data/images/149/0.png,"medieval stained glass, bishop saint, mitre with gold enamel, silver stain face, crozier detail, gothic vine halo, blue damask background, grisaille painting, haloed ecclesiastical figure, gold rosettes and quatrefoils, medieval church window, bust-length saint portrait",1024,1024,50,7.5
149,1,data/images/149/1.png,"medieval stained glass, bishop saint, mitre with gold enamel, silver stain face, crozier detail, gothic vine halo, blue damask background, grisaille painting, haloed ecclesiastical figure, gold rosettes and quatrefoils, medieval church window, bust-length saint portrait",1024,1024,50,7.5
150,0,data/images/150/0.png,"gothic stained glass, architectural canopy, pointed arches, crocketed finials, yellow enamel, silver stain, ruby red background, gothic tracery, pinnacles and spires, non-figural panel, medieval window fragment, ornate tabernacle detail, decorative gothic architecture, trefoil silhouette",1024,1024,50,7.5
150,1,data/images/150/1.png,"gothic stained glass, architectural canopy, pointed arches, crocketed finials, yellow enamel, silver stain, ruby red background, gothic tracery, pinnacles and spires, non-figural panel, medieval window fragment, ornate tabernacle detail, decorative gothic architecture, trefoil silhouette",1024,1024,50,7.5
151,0,data/images/151/0.png,"gothic stained glass canopy, architectural framing, crocketed pinnacles, pointed arches, white and gold enamel, trefoil silhouette, cobalt blue background, gothic damask patterns, medieval window fragment, high gothic ornament, stained glass tracery, non-figural gothic detail",1024,1024,50,7.5
151,1,data/images/151/1.png,"gothic stained glass canopy, architectural framing, crocketed pinnacles, pointed arches, white and gold enamel, trefoil silhouette, cobalt blue background, gothic damask patterns, medieval window fragment, high gothic ornament, stained glass tracery, non-figural gothic detail",1024,1024,50,7.5
152,0,data/images/152/0.png,"medieval stained glass, virgin and child, enthroned madonna, haloed saints, gothic canopy, bishop with mitre, christ child with orb, silver stain, cobalt blue glass, gold highlights, gothic tracery, ornate vestments, late gothic panel, religious scene, gothic church window",1024,1024,50,7.5
152,1,data/images/152/1.png,"medieval stained glass, virgin and child, enthroned madonna, haloed saints, gothic canopy, bishop with mitre, christ child with orb, silver stain, cobalt blue glass, gold highlights, gothic tracery, ornate vestments, late gothic panel, religious scene, gothic church window",1024,1024,50,7.5
